Codi_centre;Denominació_completa;Nom_naturalesa;Nom_municipi
08045525;Institut Manuel Carrasco i Formiguera;Públic;Barcelona
08045537;Institut Josep Lluís Sert;Públic;Castelldefels
08045549;Institut Banús;Públic;Cerdanyola del Vallès
08045562;Institut Can Planas;Públic;Barberà del Vallès
08045574;Escola Serra de Marina;Públic;Santa Coloma de Gramenet
08045586;Escola Les Pruneres;Públic;Martorelles
08045598;Escola Mil·lenari;Públic;Cardedeu
08045604;Institut Enric Borràs;Públic;Badalona
08045628;Institut Celestí Bellera;Públic;Granollers
08045641;Institut Lluís Domènech i Montaner;Públic;Canet de Mar
08045653;Institut Dolors Mallafrè i Ros;Públic;Vilanova i la Geltrú
08045665;Institut Ramon Turró i Darder;Públic;Malgrat de Mar
08045677;Institut Thalassa;Públic;Montgat
08045689;Institut Voltrera;Públic;Abrera
08045690;Llar d'infants Gegant del Pi;Públic;Caldes de Montbui
08045719;Llar d'infants El Niu;Públic;Sant Cugat del Vallès
08045720;Llar d'infants La Mimosa;Públic;Sant Cugat del Vallès
08045732;Llar d'infants Gargot;Públic;Sant Cugat del Vallès
08045768;Barcanova;Privat;Santa Perpètua de Mogoda
08045793;Llar d'infants L'Anxaneta;Públic;Vilafranca del Penedès
08045801;Llar d'infants Sol Solet;Públic;Vilafranca del Penedès
08045811;Llar d'infants Lola Anglada;Públic;Vilafranca del Penedès
08045823;Llar d'infants Linda Vista;Públic;Cornellà de Llobregat
08045835;Llar d'infants La Trepa;Públic;Cornellà de Llobregat
08045847;Llar d'infants La Baldufa;Públic;Cornellà de Llobregat
08045859;Institut de Corbera de Llobregat;Públic;Corbera de Llobregat
08045860;Institut Miramar;Públic;Viladecans
08045872;Llar d'infants L'Esquitx;Públic;Terrassa
08045884;Llar d'infants Espígol;Públic;Terrassa
08045896;Llar d'infants Giravolt;Públic;Terrassa
08045902;Escola Bressol Moisès;Públic;Terrassa
08045914;Llar d'infants Soleia;Públic;Terrassa
08045926;Llar d'infants Tabalet;Públic;Terrassa
08045938;Llar d'infants La Ginesta;Públic;Terrassa
08045941;Llar d'infants Els Pinells;Públic;Font-rubí
08045951;Escola Bressol Sol Solet;Públic;Rubí
08045963;Llar d'infants El Cuc;Públic;Vacarisses
08045975;Llar d'infants L'Estel;Públic;Puig-reig
08045987;Llar d'infants Municipal;Públic;Taradell
08046001;Esc. de Música Municipal Aulos;Públic;Cerdanyola del Vallès
08046013;Esc. de Música de Gràcia;Privat;Barcelona
08046025;Esc. de Música Fusió, Música i Dansa;Privat;Sant Cugat del Vallès
08046049;Esc. de Música Municipal;Públic;Súria
08046050;Esc. de Música Municipal;Públic;Sant Quirze del Vallès
08046062;Llar d'infants Flor de Neu;Públic;Berga
08046074;Llar d'infants Santa Anna;Públic;Santa Margarida de Montbui
08046098;Llar d'infants El Rodó;Públic;Molins de Rei
08046104;Llar d'infants Els Barrufets;Públic;Vallirana
08046116;Llar d'infants Sant Climent;Públic;Sant Climent de Llobregat
08046131;Llar d'infants Rosa Aymerich;Públic;Cabrils
08046141;Llar d'infants Sol Solet;Públic;El Prat de Llobregat
08046165;Llar d'infants El Cucut;Públic;Ullastrell
08046189;Escola Bressol Gotims;Públic;Olèrdola
08046219;Esc. de Música Municipal de Parets del Vallès;Públic;Parets del Vallès
08046232;Esc. de Música Municipal Torre Balada;Públic;Castellar del Vallès
08046244;Llar d'infants Rodona;Públic;Barberà del Vallès
08046256;Llar d'infants Xerinola;Públic;Barberà del Vallès
08046268;Llar d'infants Sol Solet;Públic;La Pobla de Claramunt
08046281;Escola Estel-Guinardó;Públic;Barcelona
08046293;Escola Cavall Bernat;Públic;Barcelona
08046311;Escola Bressol Can Bruixa;Públic;Barcelona
08046323;Escola Bressol Barrufets;Públic;Barcelona
08046335;Escola Bressol Bellmunt;Públic;Barcelona
08046360;Escola Bressol Canigó;Públic;Barcelona
08046384;Escola Bressol Cadí;Públic;Barcelona
08046396;Xalest;Privat;Sabadell
08046402;Escola Bressol Cerdanyola;Públic;Mataró
08046414;Llar d'infants La Llàntia;Públic;Mataró
08046426;Llar d'infants Rocafonda;Públic;Mataró
08046438;Llar d'infants Les Figueretes;Públic;Mataró
08046451;Llar d'infants Tabalet;Públic;Mataró
08046463;Llar d'infants Mainada;Públic;Callús
08046475;EA de la Garriga;Públic;La Garriga
08046499;Llar d'infants Rexics;Públic;Fonollosa
08046517;Escola Bressol Cargol;Públic;Barcelona
08046530;Escola Bressol El Tren;Públic;Barcelona
08046542;Escola Bressol El Vent;Públic;Barcelona
08046581;Institut Lluís Vives;Públic;Barcelona
08046608;Institut Príncep de Viana;Públic;Barcelona
08046645;Institut Molí de la Vila;Públic;Capellades
08046657;Institut Joaquim Blume;Públic;Esplugues de Llobregat
08046669;Institut Ribot i Serra;Públic;Sabadell
08046670;Institut Angeleta Ferrer i Sensat;Públic;Sant Cugat del Vallès
08046682;Institut de Castellar;Públic;Castellar del Vallès
08046694;Institut Centre d'Alt Rendiment Esportiu;Públic;Sant Cugat del Vallès
08046724;Institut Montserrat Roig;Públic;Terrassa
08046736;Institut Milà i Fontanals;Públic;Vilafranca del Penedès
08046748;Institut Thos i Codina;Públic;Mataró
08046751;Institut Ventura Gassol;Públic;Badalona
08046761;Institut Guillem Catà;Públic;Manresa
08046785;Institut d'Alella;Públic;Alella
08046797;Institut Laia l'Arquera;Públic;Mataró
08046803;Institut Vilatzara;Públic;Vilassar de Mar
08046840;Institut Castellet;Públic;Sant Vicenç de Castellet
08046852;Institut Llavaneres;Públic;Sant Andreu de Llavaneres
08046864;Institut Bellulla;Públic;Canovelles
08046876;Institut Miquel Bosch i Jover;Públic;Artés
08046891;Escola Bressol La Fontana;Públic;Barcelona
08046906;Escola Bressol La Mar;Públic;Barcelona
08046918;Escola Bressol Forestier;Públic;Barcelona
08046921;Escola Bressol L'Arboç;Públic;Barcelona
08046931;Escola Bressol L'Argimon;Públic;Barcelona
08046943;Escola Bressol L'Esquirol;Públic;Barcelona
08046955;Escola Bressol Esquitx;Públic;Barcelona
08046967;Escola Bressol Llar d'Infants;Públic;Barcelona
08046979;Escola Bressol Montserrat;Públic;Barcelona
08046980;Escola Bressol Mont Tàber;Públic;Barcelona
08046992;Escola Bressol Nenes i Nens;Públic;Barcelona
08047005;Escola Bressol Niu d'Infants;Públic;Barcelona
08047017;Escola Bressol El Palomar;Públic;Barcelona
08047029;Escola Bressol Pau;Públic;Barcelona
08047054;Escola Bressol Ralet;Públic;Barcelona
08047081;Escola Bressol Trinitat Nova;Públic;Barcelona
08047091;Escola Bressol Tris-Tras;Públic;Barcelona
08047108;Escola Bressol Xarlot;Públic;Barcelona
08047133;Llar d'infants Cristòfor Ferrer;Públic;Premià de Dalt
08047145;Llar d'infants Santa Anna-Tió;Públic;Premià de Dalt
08047169;Escola Bressol La Muntanya;Públic;Barcelona
08047170;Escola Bressol Municipal;Públic;Roda de Ter
08047182;Escola Bressol Sagrada Familia;Públic;Caldes d'Estrac
08047194;Llar d'infants El Tren Blau;Públic;Calders
08047200;Escola Bressol El Carrilet;Públic;Calella
08047212;Llar d'infants El Niu;Públic;Casserres
08047224;Llar d'infants El Patufet;Públic;Guardiola de Berguedà
08047251;Llar d'infants El Cuc Verd;Públic;Monistrol de Montserrat
08047261;Llar d'infants Alt Foix;Públic;Torrelles de Foix
08047273;Llar d'infants Palafollets;Públic;Palafolls
08047285;Llar d'infants El Rial;Públic;Sant Cebrià de Vallalta
08047297;Llar d'infants El Patufet;Públic;Sant Pere de Riudebitlles
08047303;Llar d'infants El Niu;Públic;Sant Vicenç de Castellet
08047315;Llar d'infants Municipal de Santa Maria d'Oló;Públic;Santa Maria d'Oló
08047339;Llar d'infants d'Ordal;Públic;Subirats
08047340;Llar d'infants de Lavern;Públic;Subirats
08047352;Llar d'infants L'Esquirol;Públic;Subirats
08047364;Institut Joan Mercader;Públic;Igualada
08047376;Institut Llobregat;Públic;Sallent
08047391;Llar d'infants Les Moreres;Públic;Santa Fe del Penedès
08047406;Llar d'infants Municipal de Premià de Mar;Públic;Premià de Mar
08047418;Llar d'infants Badabadoc;Públic;Polinyà
08047421;Institut Montserrat Roig;Públic;Barcelona
08047431;Institut XXV Olimpíada;Públic;Barcelona
08047467;Institut Alexandre Galí;Públic;Sant Pere de Ribes
08047479;Institut Alba del Vallès;Públic;Sant Fost de Campsentelles
08047480;Institut Mediterrània;Públic;Castelldefels
08047492;Institut Ribera Baixa;Públic;El Prat de Llobregat
08047509;Institut Ítaca;Públic;Sant Boi de Llobregat
08047534;Llar d'infants La Mainada;Públic;Esplugues de Llobregat
08047558;Llar d'infants Montserrat;Públic;Esplugues de Llobregat
08047561;Llar d'infants Barromina;Públic;Viladecavalls
08047571;Llar d'infants de Can Trias;Públic;Viladecavalls
08047583;Institut Sant Quirze del Vallès;Públic;Sant Quirze del Vallès
08047613;Escola de Dansa Mercedes Ribera;Privat;Barcelona
08047637;Escola de Dansa Thais;Privat;Vic
08047649;Escola de Dansa Dolors Vilalta Lacruz;Privat;Sitges
08047716;Escola de Dansa L'Assaig;Privat;Badalona
08047765;Escola de Dansa Isabel Porcar;Privat;Barcelona
08047777;Escola de Dansa Studio Isadora;Privat;Barcelona
08047820;Institut Guinovarda;Públic;Piera
08047832;Institut Joan Coromines;Públic;Pineda de Mar
08047844;Llar d'infants L'Airet;Públic;Barcelona
08047856;Llar d'infants La Gavina;Públic;Barcelona
08047868;Llar d'infants El Mar;Públic;Barcelona
08047871;Llar d'infants El Vuit;Públic;Barcelona
08047881;Llar d'infants Josep Pallach;Públic;Gavà
08047893;Llar d'infants Rosaura Terrades;Públic;Gavà
08047901;Llar d'infants Dumbo;Públic;El Prat de Llobregat
08047911;Llar d'infants Bambi;Públic;Sant Boi de Llobregat
08047923;Llar d'infants Mare de Déu de la Immaculada;Públic;Sant Boi de Llobregat
08047935;Llar d'infants La Pomera;Públic;Sant Joan Despí
08047947;Llar d'infants La Llavor;Públic;Badia del Vallès
08047959;Llar d'infants Mainada;Públic;Badia del Vallès
08047960;Llar d'infants Els Àngels;Públic;Sabadell
08047972;Llar d'infants Núria;Públic;Terrassa
08047984;Llar d'infants L'Oreneta;Públic;Terrassa
08047996;Llar d'infants Patufet;Públic;Terrassa
08048009;Llar d'infants L'Espurna;Públic;Manresa
08048010;Llar d'infants La Ginesta;Públic;Manresa
08048022;Llar d'infants Picarol;Públic;Manresa
08048034;Llar d'infants L'Esquitx;Públic;Sallent
08048046;Llar d'infants Barrufets;Públic;Sant Joan de Vilatorrada
08048058;Llar d'infants Mare de Déu del Pilar;Públic;Badalona
08048061;Llar d'infants Pinotxo;Públic;Badalona
08048071;Llar d'infants El Sucre;Públic;Esplugues de Llobregat
08048083;Llar d'infants La Florida;Públic;L'Hospitalet de Llobregat
08048095;Llar d'infants El Tren;Públic;L'Hospitalet de Llobregat
08048101;Llar d'infants El Passeig;Públic;L'Hospitalet de Llobregat
08048125;Llar d'infants El Gavot;Públic;Vilanova i la Geltrú
08048137;Llar d'infants El Garbí;Públic;Sant Adrià de Besòs
08048149;Escola Bressol Cap i Cua;Privat;Barcelona
08048162;LLI privada Pinocho;Privat;Santa Coloma de Gramenet
08048253;LLI privada El Campanar;Privat;Alella
08048265;LLI privada La Cuca Fera;Privat;La Palma de Cervelló
08048319;EB privada Peixets;Privat;Caldes de Montbui
08048320;LLI privada Valonsadero;Privat;Badalona
08048344;LLI privada L'Estel;Privat;Badalona
08048423;Corazón de Jesus;Privat;Barcelona
08048435;LLI privada El Primer Pas;Privat;L'Hospitalet de Llobregat
08048447;El Petit Rossinyol;Privat;Barcelona
08048484;LLI privada L'Acis;Privat;Barcelona
08048496;Tabalet;Privat;Barcelona
08048502;LLI privada Mare de Déu del Pilar;Privat;Sabadell
08048514;LLI privada Bambi;Privat;Teià
08048526;Guirigall;Privat;Mollet del Vallès
08048538;El Taronger del Vailet;Privat;Badalona
08048541;El Cau;Privat;Barcelona
08048575;L'Ixent;Privat;Rubí
08048587;LLI privada Olorien Pumby;Privat;Barcelona
08048666;LLI privada El Cargolet;Privat;L'Hospitalet de Llobregat
08048678;El Nieró;Privat;Barcelona
08048782;LLI privada Donald;Privat;Barcelona
08048848;LLI privada Patufet;Privat;Molins de Rei
08048861;Romany;Privat;Barcelona
08048873;LLI privada El Nostre Jardí;Privat;Castellbisbal
08048940;LLI privada L'Alba;Privat;Sant Cugat del Vallès
08048976;Pinocho;Privat;L'Hospitalet de Llobregat
08048991;LLI privada Picarol;Privat;Castellar del Vallès
08049014;LLI privada Vailets;Privat;El Prat de Llobregat
08049051;LLI privada Tic-Tac;Privat;Sabadell
08049130;La Caseta;Privat;Sabadell
08049154;EB privada Els Rossinyols;Privat;Granollers
08049178;LLI privada Quitxalla;Privat;Mollet del Vallès
08049208;El Ganxet II;Privat;Viladecans
08049233;Llar d'infants Cascavell;Públic;Barcelona
08049245;Llar d'infants El Drac;Públic;Vilanova i la Geltrú
08049269;Kuky's;Privat;Barcelona
08049294;LLI privada Balmespi;Privat;Barcelona
08049348;LLI privada Blau;Privat;Barcelona
08049351;LLI privada Bon-Sol;Privat;Barcelona
08049385;Lua - Cascavell;Privat;Barcelona
08049452;LLI privada Donald;Privat;Barcelona
08049464;LLI privada El Cigronet;Privat;Barcelona
08049476;El Llimoner I;Privat;Barcelona
08049555;LLI privada Guinyolet;Privat;Barcelona
08049580;La Lluna;Privat;Barcelona
08049646;Mafalda;Privat;Barcelona
08049661;Maria Reina;Privat;Barcelona
08049701;Milton-2;Privat;Barcelona
08049725;LLI privada Molina Blau;Privat;Barcelona
08049749;LLI privada Ninets;Privat;Barcelona
08049750;LLI privada Ninu;Privat;Barcelona
08049798;Pandy de Sant Marc;Privat;Barcelona
08049828;Begonia;Privat;Barcelona
08049877;LLI privada Quitxalla;Privat;Barcelona
08049889;Rosetó;Privat;Barcelona
08049890;LLI privada Petit Laia;Privat;Barcelona
08049907;LLI privada Olorien Les Corts;Privat;Barcelona
08049920;Solcar;Privat;Barcelona
08049932;LLI privada Splait;Privat;Barcelona
08050028;LLI privada El Patufet;Privat;Badalona
08050031;Els Barrufets;Privat;Badalona
08050041;LLI privada Màgic;Privat;L'Hospitalet de Llobregat
08050065;EB privada Garabatos;Privat;L'Hospitalet de Llobregat
08050089;Bambi;Privat;Sant Adrià de Besòs
08050107;Patufet;Privat;Sant Adrià de Besòs
08050181;LLI privada Argenins;Privat;Argentona
08050193;Ca la Rita;Privat;El Masnou
08050235;LLI privada Snoopy;Privat;Mataró
08050259;LLI privada Sol Solet;Privat;Manlleu
08050272;Tàvit;Privat;Cardedeu
08050363;LLI privada El Carrilet;Privat;Corbera de Llobregat
08050405;Los Pequeños;Privat;Viladecans
08050430;Dany;Privat;Ripollet
08050466;LLI privada Cau-Catau;Privat;Sabadell
08050491;Llar d'infants El Tren de Sant Nicolau;Privat;Sabadell
08050508;Garbí;Privat;Sabadell
08050521;LLI privada L'Esclop;Privat;Sabadell
08050533;LLI privada Babyboom;Privat;Sabadell
08050545;Patufet;Privat;Sant Cugat del Vallès
08050557;LLI privada Grimm;Privat;Terrassa
08050569;Mainada;Privat;Terrassa
08050570;Petit Món;Privat;Terrassa
08050582;LLI privada Solana;Privat;Terrassa
08050594;Virolai;Privat;Terrassa
08050624;El Jardí;Privat;Esplugues de Llobregat
08050661;Quitxalla;Privat;Sant Boi de Llobregat
08050673;Nens Parc;Privat;Sant Just Desvern
08050715;Apolo 10;Privat;Barcelona
08050764;Tic-Tac Gran Via;Privat;Barcelona
08050776;LLI privada Drac Xic;Privat;Barcelona
08050791;El Pomer;Privat;Barcelona
08050806;LLI privada I-Beth;Privat;Barcelona
08050818;LLI privada La Gavina;Privat;Barcelona
08050821;EB privada La Pau;Privat;Barcelona
08050831;Petit Montessori;Privat;Barcelona
08050879;LLI privada Maria Raventós;Privat;Barcelona
08050892;LLI privada Teddy;Privat;Barcelona
08050910;LLI privada Petit Món de Les Corts;Privat;Barcelona
08050922;Xumets;Privat;Barcelona
08050946;Tabalet;Privat;Badalona
08050958;LLI privada Walt Disney;Privat;Badalona
08050961;Mare de Déu de Fàtima;Privat;Granollers
08050983;EB privada Niu Blau;Privat;La Llagosta
08051008;LLI privada La Pau II;Privat;L'Hospitalet de Llobregat
08051021;Camí;Privat;Barcelona
08051148;Mainada;Privat;Sant Cugat del Vallès
08051151;LLI privada Les Tortugues;Privat;Sant Cugat del Vallès
08051185;LLI privada Quitxalla;Privat;Terrassa
08051197;Snoopy;Privat;Terrassa
08051203;Sorribes;Privat;Terrassa
08051215;Llar d'infants de Sant Jordi;Públic;Cercs
08051239;Hamelín-Laie Internacional;Privat;Montgat
08051240;Escola Mediterrània;Públic;Cornellà de Llobregat
08051264;Institut Eduard Fontserè;Públic;L'Hospitalet de Llobregat
08051276;Llar d'infants La Baldufa;Públic;Avià
08051306;Escola Abat Marcet;Públic;Terrassa
08051318;Escola Sant Llorenç del Munt;Públic;Terrassa
08051321;La Tortuga;Privat;Piera
08051379;LLI privada Tambor;Privat;Molins de Rei
08051434;LLI privada Garigots;Privat;Sant Boi de Llobregat
08051471;Escola Josep Maria Folch i Torres;Públic;L'Hospitalet de Llobregat
08051483;Àgora;Privat;Barcelona
08051513;Barbabum;Privat;Barcelona
08051574;Flors de Maig;Privat;Barcelona
08051628;Mainada;Privat;Barcelona
08051641;LLI privada Mickey Mouse;Privat;Barcelona
08051653;LLI privada Milton;Privat;Barcelona
08051665;LLI privada Nostra Senyora;Privat;Barcelona
08051719;FEP Petit Santa Maria;Privat;Barcelona
08051720;LLI privada Dracs I;Privat;Barcelona
08051732;LLI privada Regina;Privat;Barcelona
08051744;LLI privada Petit Sant Marc;Privat;Barcelona
08051756;El Sol;Privat;Barcelona
08051768;LLI privada Sol Solet;Privat;Barcelona
08051801;Arco Iris;Privat;Badalona
08051811;LLI privada Petit Cultural;Privat;Badalona
08051823;LLI privada Picarol;Privat;Badalona
08051835;Snoopy;Privat;Badalona
08051847;L'Espiga;Privat;L'Hospitalet de Llobregat
08051860;LLI privada Viky;Privat;L'Hospitalet de Llobregat
08051896;Canguro;Privat;Santa Coloma de Gramenet
08051926;L'Oreneta;Privat;Pineda de Mar
08051938;LLI privada La Cucafera;Privat;Premià de Mar
08051963;LLI privada Bambi;Privat;Vilassar de Mar
08052037;Patufet;Privat;Cerdanyola del Vallès
08052049;LLI privada Tagarot;Privat;Rubí
08052050;LLI privada L'Escoleta Jaume Viladoms;Privat;Sabadell
08052062;Quitxalla;Privat;Sabadell
08052086;El Picarol Blau;Privat;Sant Quirze del Vallès
08052104;LLI privada El Cargol;Privat;Terrassa
08052116;Llar d'Infants L'Elefant;Privat;Terrassa
08052153;LLI privada Saltiró;Privat;L'Hospitalet de Llobregat
08052165;Escola Octavio Paz;Públic;Barcelona
08052189;Sol;Privat;Sabadell
08052190;Llar d'infants L'Esquirol;Públic;Bagà
08052207;Institut de Puig-reig;Públic;Puig-reig
08052268;Patufet;Privat;Sant Vicenç dels Horts
08052271;LLI privada Bambi;Privat;Badalona
08052335;Magnòlia;Privat;Barcelona
08052347;LLI privada El Cuquet;Privat;Barcelona
08052372;LLI privada Ratolinet;Privat;Barcelona
08052396;LLI privada Petits;Privat;Barcelona
08052426;Xalesta;Privat;Barcelona
08052499;LLI privada El Casalet;Privat;Castellar del Vallès
08052578;Escola de Dansa Herminia Espejo;Privat;Barcelona
08052581;Institut Miquel Tarradell;Públic;Barcelona
08052591;Guimbarda;Privat;Barcelona
08052608;Institut Pau Claris;Públic;Barcelona
08052621;Escola Pau Romeva;Públic;Barcelona
08052657;Escola Fort Pienc;Públic;Barcelona
08052669;Escola Ferran Sunyer;Públic;Barcelona
